NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
1,4,4,0,1,4,0,0,1,0,4,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.001349477,7.35E-20,0,1.83E-06,0.001733924,0
0,1,1,0,0,2,0,0,0,0,1,0,0,0,3.29E-14,0,0,0.001948743,0.525540362,0.000179582,0.009167078,0.003133631,3.46E-05,1.18E-06,0.001134166,0
11,25,19,8,2,22,1,1,7,2,19,0.238095238,7.48E-05,0.003861004,1.28E-12,0.027142508,0.000409942,0.002155818,0.355712395,0.016361877,0.010034924,0.085734789,0.000226055,8.92E-05,0.002814407,0
3,17,14,2,6,10,5,5,3,1,14,0.158730159,0.000359163,0.036458004,2.65E-08,0.000304693,5.46E-05,0.010762673,0.396735774,0.001070007,0.006179245,0.013250138,0.015243577,0.000935237,0.003370698,0
3,5,3,0,1,2,1,1,1,0,1,0,0,0.003861004,1.28E-12,0,6.09E-19,0.002777045,0.643581826,0,0.0001485,6.95E-30,0.000359421,9.20E-06,0.001384713,0
0,4,4,0,0,4,0,0,0,0,4,0.373015873,0,0,3.29E-14,0.014797256,0,0.001948743,0.038994266,2.99E-05,9.65E-05,4.26E-29,0.000480312,8.35E-05,0.001635581,0
9,27,18,0,1,12,0,0,6,0,22,0.007936508,0,0,3.29E-14,0.001217338,0,0.001948743,0.311865902,0,0,1.78E-32,0.001298836,0,0.001066277,0
2,4,2,0,0,4,37,0,2,0,4,0,0,0.070045298,0.067735646,0,0.009678891,0.022762313,0.498191442,0.009300829,0.005148005,2.81E-28,0.000119807,2.13E-05,0.003342305,0
1,3,1,0,0,1,0,0,0,0,2,0,0,0,3.29E-14,0,0,0.001948743,0.433965593,2.99E-05,0.000514801,1.76E-20,1.37E-06,2.56E-05,0.001100708,0
0,2,2,0,1,3,4,0,0,0,2,0.253968254,0.000448954,0.011583012,3.78E-12,0.00016562,1.05E-18,0.006090254,0.345566828,0.003771213,0.001930502,4.81E-30,7.10E-05,7.07E-06,0.001353754,0
